Application ID,Do you own or rent?,"If you rent, does your landlord allow pets?",Does your landlord or home insurance place any breed or weight restrictions on the animals you are allowed to have?,Do you have a yard?,Do you have screens in your windows?,Are all the members of your household in agreement about adopting a dog?,Does anyone in the household have pet allergies?,"Do you live in public housing (NYCHA, projects, section 8)?","Are you at least 21 years of age and head of household? If not, you will not be approved to adopt with IOHR.",Why do you want to adopt a dog?,What energy level would work with your lifestyle?,Are your pets up to date on their vaccinations and monthly preventatives (flea/tick and heartworm)?,"Where have your current and previous animals come from? Please list the adoption agency, shelter, or breeder if applicable.",Are your current cats/dogs spayed or neutered and have your past cats/dogs been spayed or neutered?,Have you ever bred an animal,Please provide the name and phone number for your most recent or current veterinarian (even if you don't have the animals anymore). What name are the records listed under? Please note that some vets require your permission to release information to us; please call your vet now and give them permission as this will help expedite the application process!,"On a regular day, how many hours will the dog be left alone?",Where will the dog be kept?,Do you have a contingency plan to pay for unexpected emergency vet bills?,How soon do you want to adopt a pup?,"Have you ever had to give up a pet? If so, why and where did the pet go?",Have you been involved in domestic disturbances in which the police were called in your current living situation?,"If you are adopting with a partner, are you in agreement that the dog will go with one of you should you separate, and not be surrendered back to us or a shelter?","If you are a senior or have serious health conditions, do you have a contingency plan for the dog should you no longer be able to care for it? What is the plan?","Are you willing to work through unexpected hardships with your pet and hire a trainer if need be? i.e. housetraining, separation anxiety, fear, socialization, acclimation to other animals, etc"
https://ps31.petstablished.com/adoption_applications/1172429,Rent,"Yes, my landlord allows pets","under 25 pounds, not a pit bull/staff",I don't have a yard. ,Yes,Yes,,No,yes,friendship,"Mellow - Short, daily walks",I do not currently have pets,none,I don't have animals ,,"none, but I will  try West chelsea vet",0 - 4,studio apt,no,"Right away, hand that dog over!",mp,no,jut me,"no, im young ish",Yes
https://ps31.petstablished.com/adoption_applications/1187970,Own,I own my home and do not need approval from a landlord,,"Yes, an unfenced yard.",Yes,Yes,No,No,Yes,Both of us have waited a long time to adopt a pup - and now that we finally have a house with a big yard we feel like we can responsibly do that. We both grew up with dogs and our home and family won’t feel complete without one (maybe two...). ,Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,"Family vet: Paul Elwell, Roxbury Animal Clinic",4 - 8,"Depends on the dog and their comfort level in the house (could roam free, could be closed off in one section)","Yes, we’re both financially stable. ","Right away, hand that dog over!",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1179560,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,My son & I are looking for a new member to the family as we have not had a pet in years. The whole house is open for just the two of us so a furry companion would surely spice up the days. We would find great enjoyment in taking care of the new member. ,"Mellow - Short, daily walks",I do not currently have pets,N/A,I don't have animals ,No,N/A,4 - 8,Safely inside our home,Yes,I am thinking probably in the next few days,No,No,N/A,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1183249,Rent,"Yes, my landlord allows pets",no,"Yes, an unfenced yard.",Yes,Yes,"yes, but my fiance is ok with a hypoallergenic dog",No,yes i am 29 years old and head of household,"My Fiancé and I are looking to add to our little family and would love to adopt Davos or Bronn. I come from a family that has had dogs their entire life, small and large. these young furry friends looks like a fun and energetic dog that would love to join my fiancé and I on hikes, runs and road trips around New England. we are both animal lovers and having the opportunity to adopt would mean so much to us.",Energetic - Running buddy,I do not currently have pets,N/A,I don't have animals ,no,I currently do not have a vet. but have been researching the area for when the time comes.  and will have information when needed.,4 - 8,in the house ,yes,"Right away, hand that dog over!",no,no,yes,29 years old hoping for a long life with my furry friend,Yes
https://ps31.petstablished.com/adoption_applications/1187631,Rent,"Yes, my landlord allows pets","No, they currently do not.  My husband and I are actually moving to Indiana in May into our own home so we will not only own but have a fully fenced in backyard ","Yes, a fenced yard.",No,Yes,No,No,Yes,"My husband and I absolutely love dogs and would love to have another one.  We have been looking at adopting once we are back in Indiana, but came across your site through a friend and would love to adopt one of these animals and give them a great life with a big backyard in Westfield, Indiana, right outside Indianapolis. ",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Roseberry Labradoodles in Oklahoma ,Yes all of my animals are spayed/neutered,No,Brookville Animal Hospital,0 - 4,In our apartment / house - we don't section off rooms that the dog wouldn't be allowed in ,We have enough savings that we are able to take care of emergency vet bills ,"Right away, hand that dog over!",No ,No,"We are married, so that shouldn't be an issue.  If it ever was, the dog will go with one of us, yes. ",I'm not - my husband and I are 27,Yes
https://ps31.petstablished.com/adoption_applications/1178932,Rent,"Yes, my landlord allows pets",My current landlord allows pets up to 50 pounds. I am moving in less than a month to a building that has no restrictions on breed or weight of pets. It also has a fenced in dog park in the complex. ,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,I grew up with dogs in the house and have always wanted a dog of my own. I love the companionship and loyalty that dogs show and would love a dog that is affectionate but can also be the best running partner and that loves to play.,Energetic - Running buddy,I do not currently have pets,My family’s dogs were always rescues. Our first was from Northshore Animal League and my family’s current dog Bella was adopted when a family member became to too sick to care for her. I don’t have a dog that lives with me right now.,I don't have animals ,No,I don’t have an animal and therefore don’t have a vet but have 3 family friends that are vets that will likely become my vet when I adopt.,0 - 4,The dog will stay inside my home. I work from home often do the dog will have lots of company and many opportunities for walks. ,I plan on getting insurance for pet and have money saved that will cover vet bills. I also make a stable living and don’t have fears that I won’t be able to cover vet bills. ,"I am taking my time, a few weeks is fine ",No,No,Yes,N/a,Yes
https://ps31.petstablished.com/adoption_applications/1187721,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,no,No,Yes,Our family is ready to make a commitment to a pet and share the love with a new dog.,Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,no,N/A,0 - 4,In the house,Yes. We plan on pet insurance,"I am uncertain, it would depend on me finding the right dog",No,No,YES,NO,Yes
https://ps31.petstablished.com/adoption_applications/1187785,Rent,"Yes, my landlord allows pets",,I don't have a yard. ,Yes,Yes,No,No,Yes,I have been wanting to adopt a dog for 10 years and now I am settled enough to have one. ,Active - Short walks and dog park play,I do not currently have pets,N/A,I don't have animals ,No,N/A,4 - 8,Inside my home. ,Yes,"I am taking my time, a few weeks is fine ",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1187024,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,We have had dogs most of our adult lives and enjoy their companionship and energy. We also enjoy walking and hiking with a dog in the neighborhood or in parks.,Energetic - Running buddy,I do not currently have pets,"Luna (was called ""Sissy"") came from a rescue in Randolf, NJ - One Step Closer Animal Rescue (OSCAR)Zoe came from a breeder in Metuchen, NJ in 2002- name Cassandra Morton.",Yes all of my animals are spayed/neutered,No.,"Animal Hospital of Clinton-Perryville (Hampton, NJ) Vet's name Keith Ross) Luna under the name Deborah Reed, Zoe (going back to 2016) also under the name Deborah & Gary Reed.",0 - 4,In the house.,We have savings accounts. ,I am thinking probably in the next few days,"Yes. We returned a dog (Lila) to a shelter where we had gotten her after 3 months. She had come from apartment living in Brooklyn. She had temperament and aggression issues, including resource guarding.  She was approximately 7 years old and improved somewhat with training, but still peed in the house occasionally even when we were at home and could have let her out.",No never.,Yes. She will stay with me forever. :),No health issues. Still very active. Especially enjoy long walks and hikes in our rural part of New Jersey.,Yes
https://ps31.petstablished.com/adoption_applications/1188270,Rent,"Yes, my landlord allows pets",No,I don't have a yard. ,Yes,Yes,No,No,Yes,"I had a dog growing up, her name was Macy and she was the sweetest friend and support. I love dogs and have wanted to get one of my own for a very long time but the circumstances were never right. Now I work full-time and work in a dog-friendly office with a garden/yard, so I’d be able to take her to work with me. I’ve also been through a lot of emotional difficulties and my therapist has encouraged me to get a dog for therapeutic reasons. The love and support I could receive from a dog would be so healing, and would give me someone to pour my own love and care into. ","Mellow - Short, daily walks",I do not currently have pets,I believe Macy was adopted from a family on a farm. She was given to our family as a gift when I was a teenager.,I don't have animals ,No,N/A,0 - 4,"She will walk with me to/from work and can be at work with me all day. At home, I plan to crate train until she’s old enough or comfortable being outside of it.",I have several lines of credit and a good credit score. I also have some savings which I am  working on rebuilding. I have a very strong support system and would have a safety net to fall back on if she ever had needs I couldn’t financially manage on my own. ,"I am taking my time, a few weeks is fine ",No,No,I am not adopting with a partner,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1185304,Own,I own a co-op and have received board approval to have a pet ,No,"Yes, an unfenced yard.",Yes,Yes,Allergies to cats ,No,Yes,We want a family pet that our kids can play with and we can hike with and spend time with. ,Energetic - Running buddy,I do not currently have pets,I do not have pets that need to be vaccinated.  Pets listed above came from pet stores.,I don't have animals ,No,N/A - I would get a vet if we got a dog ,4 - 8,Free reign in house unless already raised/prefers crate,We have savings ,"I am uncertain, it would depend on me finding the right dog",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1188342,Own,I own my home and do not need approval from a landlord,,"Yes, a fenced yard.",Yes,Yes,no,No,yes,"We have one dog now that would love to have a friend and we want to expand our family. We are looking for a doodle and were going to go to a breeder, but we really wanted to try to find an animal to adopt that needs a home.",Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,"Laughlin Kennel, it was our first dog, we thought we did good research. We didn't realize how bad of a place it really was until it came out in the news. Our shih tzu unfortunately came from a puppy mill and has a lot of issues, but we our lucky that we have the funds to properly care for him. ",Yes all of my animals are spayed/neutered,no,Sturbridge Vet: 5083477374,0 - 4,"In our home, our current dog sleeps in our bed, and we would be happy to have our new pup join in the party.","Yes. We always have emergency funds, and I am lucky to be a nurse, so I can always pick up an extra shift if necessary.",I am thinking probably in the next few days,No,No,"Yes, the dog will go to me if we separate.",no serious health conditions,Yes
https://ps31.petstablished.com/adoption_applications/1188298,Own,I own my home and do not need approval from a landlord,No,"Yes, a fenced yard.",Yes,Yes,No,No,Yes,I have always grown up with dogs and my husband and I would love to own a dog.,Active - Short walks and dog park play,My animals are up to date on their vaccinations and receive monthly preventatives,Seal Beach Animal Shelter,Yes all of my animals are spayed/neutered,No,"Dr. Betts, Banfield, Los Angeles, CA 310 289-7952",0 - 4,In our home,Yes.  We are fine financially.,"I am taking my time, a few weeks is fine ",No,No,Yes,N/A,Yes
https://ps31.petstablished.com/adoption_applications/1188162,Rent,I own my home and do not need approval from a landlord,n/a,"Yes, a fenced yard.",Yes,Yes,no,No,yes,"Our family is ready for a four legged member of the K9 variety",Active - Short walks and dog park play,I do not currently have pets,"Yonkers animal shelter 1998",I don't have animals ,no,"Veterinary Care of Mt Pleasant140 Bedford Rd, Pleasantville, NY 10570(914) 769-1055",4 - 8,inside,yes,"Right away, hand that dog over!",never,no,yes,n/a,Yes
